-6.38995E+02	 8.79400E+02
-6.35201E+02	 8.79200E+02
-6.31409E+02	 8.79000E+02
-6.27618E+02	 8.79200E+02
-6.23828E+02	 8.79000E+02
-6.20040E+02	 8.78800E+02
-6.16253E+02	 8.79900E+02
-6.12468E+02	 8.79100E+02
-6.08684E+02	 8.78900E+02
-6.04901E+02	 8.78900E+02
-6.01120E+02	 8.79300E+02
-5.97341E+02	 8.78900E+02
-5.93562E+02	 8.79000E+02
-5.89786E+02	 8.79200E+02
-5.86010E+02	 8.79400E+02
-5.82236E+02	 8.79500E+02
-5.78464E+02	 8.79300E+02
-5.74692E+02	 8.79500E+02
-5.70922E+02	 8.79800E+02
-5.67154E+02	 8.79200E+02
-5.63387E+02	 8.79000E+02
-5.59621E+02	 8.79400E+02
-5.55857E+02	 8.79400E+02
-5.52094E+02	 8.79200E+02
-5.48333E+02	 8.79100E+02
-5.44573E+02	 8.79600E+02
-5.40814E+02	 8.79000E+02
-5.37057E+02	 8.79400E+02
-5.33301E+02	 8.78900E+02
-5.29547E+02	 8.78900E+02
-5.25794E+02	 8.78900E+02
-5.22042E+02	 8.79500E+02
-5.18292E+02	 8.78600E+02
-5.14543E+02	 8.78900E+02
-5.10795E+02	 8.79400E+02
-5.07049E+02	 8.79200E+02
-5.03305E+02	 8.79300E+02
-4.99561E+02	 8.79400E+02
-4.95819E+02	 8.79500E+02
-4.92079E+02	 8.79000E+02
-4.88340E+02	 8.79200E+02
-4.84602E+02	 8.79000E+02
-4.80866E+02	 8.79100E+02
-4.77131E+02	 8.79000E+02
-4.73397E+02	 8.79400E+02
-4.69665E+02	 8.79200E+02
-4.65934E+02	 8.79100E+02
-4.62205E+02	 8.78900E+02
-4.58476E+02	 8.79600E+02
-4.54750E+02	 8.79200E+02
-4.51024E+02	 8.78800E+02
-4.47301E+02	 8.78600E+02
-4.43578E+02	 8.79600E+02
-4.39857E+02	 8.79300E+02
-4.36137E+02	 8.79800E+02
-4.32419E+02	 8.79600E+02
-4.28701E+02	 8.79700E+02
-4.24986E+02	 8.79200E+02
-4.21272E+02	 8.78600E+02
-4.17559E+02	 8.79100E+02
-4.13847E+02	 8.79200E+02
-4.10137E+02	 8.79900E+02
-4.06428E+02	 8.79200E+02
-4.02721E+02	 8.79600E+02
-3.99015E+02	 8.79100E+02
-3.95310E+02	 8.79600E+02
-3.91606E+02	 8.78900E+02
-3.87904E+02	 8.79300E+02
-3.84204E+02	 8.79300E+02
-3.80505E+02	 8.78700E+02
-3.76807E+02	 8.78400E+02
-3.73110E+02	 8.79500E+02
-3.69415E+02	 8.79300E+02
-3.65721E+02	 8.79000E+02
-3.62029E+02	 8.79100E+02
-3.58338E+02	 8.78800E+02
-3.54648E+02	 8.79200E+02
-3.50960E+02	 8.79100E+02
-3.47273E+02	 8.79000E+02
-3.43587E+02	 8.78800E+02
-3.39903E+02	 8.79200E+02
-3.36220E+02	 8.79200E+02
-3.32538E+02	 8.79600E+02
-3.28858E+02	 8.79700E+02
-3.25179E+02	 8.79100E+02
-3.21502E+02	 8.79400E+02
-3.17826E+02	 8.79600E+02
-3.14151E+02	 8.79500E+02
-3.10478E+02	 8.78900E+02
-3.06806E+02	 8.78700E+02
-3.03135E+02	 8.79500E+02
-2.99465E+02	 8.79200E+02
-2.95797E+02	 8.79600E+02
-2.92131E+02	 8.79000E+02
-2.88465E+02	 8.79400E+02
-2.84801E+02	 8.79000E+02
-2.81139E+02	 8.79300E+02
-2.77478E+02	 8.79000E+02
-2.73818E+02	 8.79300E+02
-2.70159E+02	 8.79700E+02
-2.66502E+02	 8.79000E+02
-2.62846E+02	 8.79400E+02
-2.59191E+02	 8.79200E+02
-2.55538E+02	 8.79000E+02
-2.51886E+02	 8.78900E+02
-2.48236E+02	 8.79100E+02
-2.44586E+02	 8.79000E+02
-2.40939E+02	 8.79100E+02
-2.37292E+02	 8.78900E+02
-2.33647E+02	 8.79100E+02
-2.30003E+02	 8.79800E+02
-2.26360E+02	 8.79300E+02
-2.22719E+02	 8.79400E+02
-2.19079E+02	 8.79000E+02
-2.15441E+02	 8.78500E+02
-2.11804E+02	 8.78900E+02
-2.08168E+02	 8.79000E+02
-2.04533E+02	 8.79100E+02
-2.00900E+02	 8.79000E+02
-1.97268E+02	 8.79500E+02
-1.93638E+02	 8.79100E+02
-1.90009E+02	 8.79300E+02
-1.86381E+02	 8.79500E+02
-1.82754E+02	 8.78600E+02
-1.79129E+02	 8.79000E+02
-1.75505E+02	 8.78900E+02
-1.71883E+02	 8.79200E+02
-1.68261E+02	 8.79600E+02
-1.64641E+02	 8.79400E+02
-1.61023E+02	 8.79000E+02
-1.57406E+02	 8.79000E+02
-1.53790E+02	 8.79700E+02
-1.50175E+02	 8.79600E+02
-1.46562E+02	 8.79600E+02
-1.42950E+02	 8.78400E+02
-1.39339E+02	 8.78800E+02
-1.35730E+02	 8.79200E+02
-1.32122E+02	 8.78900E+02
-1.28515E+02	 8.79100E+02
-1.24910E+02	 8.79400E+02
-1.21305E+02	 8.79100E+02
-1.17703E+02	 8.79200E+02
-1.14101E+02	 8.78800E+02
-1.10501E+02	 8.79600E+02
-1.06902E+02	 8.79600E+02
-1.03305E+02	 8.79100E+02
-9.97086E+01	 8.79400E+02
-9.61137E+01	 8.79700E+02
-9.25201E+01	 8.79600E+02
-8.89279E+01	 8.79100E+02
-8.53369E+01	 8.79600E+02
-8.17473E+01	 8.79300E+02
-7.81589E+01	 8.79200E+02
-7.45719E+01	 8.78800E+02
-7.09862E+01	 8.78500E+02
-6.74017E+01	 8.79500E+02
-6.38186E+01	 8.79300E+02
-6.02368E+01	 8.79000E+02
-5.66563E+01	 8.79600E+02
-5.30771E+01	 8.79500E+02
-4.94992E+01	 8.79400E+02
-4.59226E+01	 8.79400E+02
-4.23473E+01	 8.79800E+02
-3.87733E+01	 8.79400E+02
-3.52006E+01	 8.79700E+02
-3.16292E+01	 8.79400E+02
-2.80591E+01	 8.80100E+02
-2.44903E+01	 8.79900E+02
-2.09228E+01	 8.80200E+02
-1.73565E+01	 8.80200E+02
-1.37916E+01	 8.84200E+02
-1.02280E+01	 9.13400E+02
-6.66567E+00	 1.06450E+03
-3.10463E+00	 1.21360E+03
 4.55115E-01	 1.17510E+03
 4.01357E+00	 1.00020E+03
 7.57073E+00	 8.96800E+02
 1.11266E+01	 8.82300E+02
 1.46812E+01	 8.80700E+02
 1.82345E+01	 8.80500E+02
 2.17865E+01	 8.79500E+02
 2.53372E+01	 8.79000E+02
 2.88866E+01	 8.79800E+02
 3.24347E+01	 8.79100E+02
 3.59816E+01	 8.79300E+02
 3.95272E+01	 8.80000E+02
 4.30714E+01	 8.79500E+02
 4.66144E+01	 8.79300E+02
 5.01562E+01	 8.79400E+02
 5.36966E+01	 8.79300E+02
 5.72357E+01	 8.79500E+02
 6.07736E+01	 8.78700E+02
 6.43102E+01	 8.79000E+02
 6.78455E+01	 8.79500E+02
 7.13795E+01	 8.79500E+02
 7.49123E+01	 8.80100E+02
