 4.72179E+02	 9.43133E+02
 4.75575E+02	 9.47533E+02
 4.78969E+02	 9.51933E+02
 4.82362E+02	 9.58133E+02
 4.85753E+02	 9.63533E+02
 4.89144E+02	 9.71067E+02
 4.92533E+02	 9.85800E+02
 4.95921E+02	 1.01620E+03
 4.99308E+02	 1.06640E+03
 5.02694E+02	 1.16913E+03
 5.06079E+02	 1.42500E+03
 5.09462E+02	 1.97980E+03
 5.12844E+02	 2.70020E+03
 5.16225E+02	 3.00193E+03
 5.19605E+02	 2.61173E+03
 5.22983E+02	 1.92820E+03
 5.26361E+02	 1.47807E+03
 5.29737E+02	 1.26787E+03
 5.33112E+02	 1.16453E+03
 5.36486E+02	 1.10193E+03
 5.39858E+02	 1.06100E+03
 5.43230E+02	 1.04633E+03
 5.46600E+02	 1.02647E+03
 5.49969E+02	 1.01460E+03
 5.53337E+02	 1.00347E+03
 5.56704E+02	 9.94267E+02
 5.60069E+02	 9.88333E+02
 5.63433E+02	 9.85733E+02
 5.66796E+02	 9.81000E+02
 5.70158E+02	 9.78733E+02
 5.73519E+02	 9.75333E+02
 5.76879E+02	 9.73000E+02
 5.80237E+02	 9.70000E+02
 5.83594E+02	 9.68267E+02
 5.86950E+02	 9.67733E+02
 5.90305E+02	 9.67000E+02
 5.93659E+02	 9.68333E+02
 5.97011E+02	 9.68733E+02
 6.00363E+02	 9.68600E+02
 6.03713E+02	 9.76867E+02
 6.07062E+02	 9.85933E+02
 6.10409E+02	 9.89733E+02
 6.13756E+02	 9.92333E+02
 6.17101E+02	 9.92867E+02
 6.20446E+02	 9.88667E+02
 6.23789E+02	 9.81333E+02
 6.27130E+02	 9.76200E+02
 6.30471E+02	 9.75800E+02
 6.33811E+02	 9.73267E+02
 6.37149E+02	 9.76267E+02
 6.40486E+02	 9.75600E+02
 6.43822E+02	 9.73133E+02
 6.47157E+02	 9.73933E+02
 6.50491E+02	 9.72667E+02
 6.53823E+02	 9.71467E+02
 6.57155E+02	 9.73000E+02
 6.60485E+02	 9.73733E+02
 6.63814E+02	 9.75000E+02
 6.67142E+02	 9.80267E+02
 6.70468E+02	 9.82800E+02
 6.73794E+02	 9.81067E+02
 6.77118E+02	 9.76600E+02
 6.80441E+02	 9.72200E+02
 6.83763E+02	 9.71200E+02
 6.87084E+02	 9.68200E+02
 6.90404E+02	 9.68667E+02
 6.93722E+02	 9.64733E+02
 6.97040E+02	 9.63400E+02
 7.00356E+02	 9.60600E+02
 7.03671E+02	 9.59733E+02
 7.06985E+02	 9.58000E+02
 7.10297E+02	 9.57733E+02
 7.13609E+02	 9.54333E+02
 7.16919E+02	 9.52867E+02
 7.20228E+02	 9.52333E+02
 7.23537E+02	 9.51800E+02
 7.26843E+02	 9.56733E+02
 7.30149E+02	 9.57933E+02
 7.33454E+02	 9.53400E+02
 7.36757E+02	 9.51733E+02
 7.40060E+02	 9.53733E+02
 7.43361E+02	 9.54933E+02
 7.46661E+02	 9.54467E+02
 7.49959E+02	 9.55867E+02
 7.53257E+02	 9.58200E+02
 7.56554E+02	 9.57867E+02
 7.59849E+02	 9.59933E+02
 7.63143E+02	 9.58133E+02
 7.66436E+02	 9.58200E+02
 7.69728E+02	 9.59267E+02
 7.73019E+02	 9.58200E+02
 7.76309E+02	 9.61533E+02
 7.79597E+02	 9.66667E+02
 7.82884E+02	 9.67400E+02
 7.86171E+02	 9.64000E+02
 7.89456E+02	 9.66200E+02
 7.92739E+02	 9.67400E+02
 7.96022E+02	 9.67933E+02
 7.99304E+02	 9.72067E+02
 8.02584E+02	 9.70933E+02
 8.05864E+02	 9.73267E+02
 8.09142E+02	 9.76000E+02
 8.12419E+02	 9.78533E+02
 8.15695E+02	 9.81133E+02
 8.18969E+02	 9.79800E+02
 8.22243E+02	 9.78933E+02
 8.25515E+02	 9.81067E+02
 8.28787E+02	 9.79667E+02
 8.32057E+02	 9.77933E+02
 8.35326E+02	 9.76600E+02
 8.38594E+02	 9.74000E+02
 8.41861E+02	 9.73267E+02
 8.45126E+02	 9.74667E+02
 8.48391E+02	 9.73333E+02
 8.51654E+02	 9.70667E+02
 8.54916E+02	 9.73533E+02
 8.58177E+02	 9.75600E+02
 8.61437E+02	 9.74067E+02
 8.64696E+02	 9.71467E+02
 8.67954E+02	 9.72000E+02
 8.71210E+02	 9.74333E+02
 8.74466E+02	 9.73267E+02
 8.77720E+02	 9.75533E+02
 8.80973E+02	 9.75800E+02
 8.84225E+02	 9.76400E+02
 8.87476E+02	 9.76533E+02
 8.90726E+02	 9.75333E+02
 8.93975E+02	 9.79200E+02
 8.97222E+02	 9.80533E+02
 9.00469E+02	 9.79333E+02
 9.03714E+02	 9.81667E+02
 9.06958E+02	 9.83667E+02
 9.10201E+02	 9.82867E+02
 9.13443E+02	 9.89267E+02
 9.16684E+02	 9.96667E+02
 9.19923E+02	 1.00313E+03
 9.23162E+02	 1.02020E+03
 9.26399E+02	 1.05193E+03
 9.29635E+02	 1.08600E+03
 9.32871E+02	 1.13200E+03
 9.36105E+02	 1.18573E+03
 9.39338E+02	 1.23267E+03
 9.42569E+02	 1.25240E+03
 9.45800E+02	 1.25660E+03
 9.49030E+02	 1.25593E+03
 9.52258E+02	 1.25460E+03
 9.55485E+02	 1.27273E+03
 9.58711E+02	 1.27593E+03
 9.61937E+02	 1.26913E+03
 9.65161E+02	 1.28433E+03
 9.68383E+02	 1.29233E+03
 9.71605E+02	 1.29993E+03
 9.74826E+02	 1.30187E+03
 9.78045E+02	 1.30140E+03
 9.81264E+02	 1.29300E+03
 9.84481E+02	 1.26680E+03
 9.87697E+02	 1.22433E+03
 9.90912E+02	 1.16087E+03
 9.94126E+02	 1.12007E+03
 9.97339E+02	 1.09220E+03
 1.00055E+03	 1.07273E+03
 1.00376E+03	 1.05320E+03
 1.00697E+03	 1.04480E+03
 1.01018E+03	 1.03473E+03
 1.01339E+03	 1.02367E+03
 1.01659E+03	 1.01560E+03
 1.01980E+03	 1.00887E+03
 1.02300E+03	 1.00253E+03
 1.02620E+03	 9.91267E+02
 1.02941E+03	 9.86000E+02
 1.03261E+03	 9.77533E+02
 1.03581E+03	 9.68933E+02
 1.03900E+03	 9.64667E+02
 1.04220E+03	 9.63133E+02
 1.04540E+03	 9.63133E+02
 1.04859E+03	 9.60800E+02
 1.05179E+03	 9.58133E+02
 1.05498E+03	 9.58000E+02
 1.05817E+03	 9.58067E+02
 1.06136E+03	 9.56533E+02
 1.06455E+03	 9.59533E+02
 1.06774E+03	 9.59800E+02
 1.07093E+03	 9.58200E+02
 1.07412E+03	 9.57467E+02
 1.07730E+03	 9.57400E+02
 1.08048E+03	 9.59467E+02
 1.08367E+03	 9.60400E+02
 1.08685E+03	 9.60800E+02
 1.09003E+03	 9.61533E+02
 1.09321E+03	 9.63533E+02
 1.09639E+03	 9.62667E+02
 1.09957E+03	 9.58933E+02
 1.10274E+03	 9.58800E+02
 1.10592E+03	 9.60733E+02
 1.10909E+03	 9.61067E+02
 1.11227E+03	 9.62800E+02
 1.11544E+03	 9.61667E+02
 1.11861E+03	 9.61667E+02
 1.12178E+03	 9.59733E+02
 1.12495E+03	 9.59333E+02
 1.12812E+03	 9.61000E+02
 1.13128E+03	 9.62067E+02
 1.13445E+03	 9.61067E+02
 1.13761E+03	 9.60533E+02
